quarter,dong_code,industry_code,dong_name,industry_name,store_count,open_count,close_count,closure_rate,franchise_count
20192,11440585,CS100008,도화동,분식전문점,26,3,1,3.0,10
20192,11440585,CS100007,도화동,치킨전문점,8,0,3,15.0,12
20192,11440585,CS100006,도화동,패스트푸드점,6,1,0,0.0,7
20192,11440585,CS100005,도화동,제과점,10,1,0,0.0,7
20192,11440585,CS100004,도화동,양식음식점,14,0,1,6.0,2
20192,11440585,CS100003,도화동,일식음식점,13,0,1,6.0,3
20192,11440585,CS100001,도화동,한식음식점,145,4,4,3.0,15
20192,11440590,CS100009,용강동,호프-간이주점,55,2,4,7.0,6
20192,11440590,CS100001,용강동,한식음식점,171,11,9,5.0,24
20192,11440590,CS100003,용강동,일식음식점,26,2,1,3.0,4
20192,11440590,CS100004,용강동,양식음식점,10,2,2,17.0,2
20192,11440590,CS100002,용강동,중식음식점,12,0,0,0.0,1
20192,11440590,CS100005,용강동,제과점,7,0,0,0.0,7
20192,11440590,CS100006,용강동,패스트푸드점,1,0,0,0.0,7
20192,11440590,CS100010,용강동,커피-음료,50,3,2,3.0,13
20192,11440590,CS100007,용강동,치킨전문점,5,0,0,0.0,7
20192,11440590,CS100008,용강동,분식전문점,17,1,2,9.0,6
20192,11440600,CS100005,대흥동,제과점,11,0,0,0.0,4
20192,11440600,CS100001,대흥동,한식음식점,127,6,5,4.0,11
20192,11440600,CS100002,대흥동,중식음식점,13,1,1,8.0,0
20192,11440600,CS100003,대흥동,일식음식점,7,1,2,25.0,1
20192,11440600,CS100004,대흥동,양식음식점,14,3,2,13.0,2
20192,11440600,CS100006,대흥동,패스트푸드점,9,0,2,11.0,10
20192,11440600,CS100007,대흥동,치킨전문점,7,0,2,14.0,7
20192,11440600,CS100008,대흥동,분식전문점,23,4,4,13.0,9
20192,11440600,CS100009,대흥동,호프-간이주점,34,0,1,3.0,4
20192,11440600,CS100010,대흥동,커피-음료,51,6,3,5.0,13
20192,11440610,CS100010,염리동,커피-음료,28,4,1,3.0,10
20192,11440610,CS100001,염리동,한식음식점,53,2,1,2.0,9
20192,11440610,CS100009,염리동,호프-간이주점,15,2,2,10.0,6
20192,11440610,CS100008,염리동,분식전문점,19,2,2,8.0,6
20192,11440610,CS100007,염리동,치킨전문점,4,0,1,17.0,2
20192,11440610,CS100006,염리동,패스트푸드점,4,0,1,11.0,5
20192,11440610,CS100005,염리동,제과점,13,1,0,0.0,1
20192,11440610,CS100004,염리동,양식음식점,10,1,0,0.0,1
20192,11440610,CS100003,염리동,일식음식점,7,1,1,11.0,2
20192,11440610,CS100002,염리동,중식음식점,2,0,0,0.0,1
20192,11440630,CS100010,신수동,커피-음료,32,1,1,3.0,0
20192,11440630,CS100009,신수동,호프-간이주점,12,1,1,7.0,2
20192,11440630,CS100008,신수동,분식전문점,21,2,1,4.0,2
20192,11440630,CS100007,신수동,치킨전문점,6,2,1,7.0,8
20192,11440630,CS100006,신수동,패스트푸드점,2,0,0,0.0,6
20192,11440630,CS100005,신수동,제과점,9,1,0,0.0,3
20192,11440630,CS100004,신수동,양식음식점,8,1,0,0.0,0
20192,11440630,CS100003,신수동,일식음식점,3,0,0,0.0,0
20192,11440630,CS100002,신수동,중식음식점,10,1,0,0.0,0
20192,11440630,CS100001,신수동,한식음식점,67,2,4,5.0,7
20192,11440655,CS100005,서강동,제과점,25,0,0,0.0,5
20192,11440655,CS100001,서강동,한식음식점,137,7,11,7.0,19
20192,11440655,CS100009,서강동,호프-간이주점,81,6,8,9.0,11
20192,11440655,CS100008,서강동,분식전문점,28,3,2,6.0,7
20192,11440655,CS100007,서강동,치킨전문점,7,4,2,11.0,12
20192,11440655,CS100006,서강동,패스트푸드점,14,1,0,0.0,4
20192,11440655,CS100010,서강동,커피-음료,96,8,6,6.0,14
20192,11440655,CS100004,서강동,양식음식점,61,5,1,2.0,0
20192,11440655,CS100003,서강동,일식음식점,34,3,5,13.0,5
20192,11440655,CS100002,서강동,중식음식점,20,2,0,0.0,1
20192,11440660,CS100001,서교동,한식음식점,682,41,57,7.0,109
20192,11440660,CS100010,서교동,커피-음료,484,39,23,4.0,88
20192,11440660,CS100009,서교동,호프-간이주점,526,30,33,6.0,56
20192,11440660,CS100008,서교동,분식전문점,115,6,10,7.0,35
20192,11440660,CS100007,서교동,치킨전문점,29,2,3,5.0,36
20192,11440660,CS100006,서교동,패스트푸드점,69,7,4,4.0,33
20192,11440660,CS100005,서교동,제과점,84,4,6,5.0,30
20192,11440660,CS100004,서교동,양식음식점,263,28,13,4.0,30
20192,11440660,CS100003,서교동,일식음식점,161,9,15,8.0,36
20192,11440660,CS100002,서교동,중식음식점,81,7,3,3.0,15
20192,11440680,CS100002,합정동,중식음식점,16,2,0,0.0,3
20192,11440680,CS100001,합정동,한식음식점,156,10,7,4.0,24
20192,11440680,CS100009,합정동,호프-간이주점,93,2,5,5.0,9
20192,11440680,CS100008,합정동,분식전문점,23,0,2,7.0,5
20192,11440680,CS100007,합정동,치킨전문점,4,0,0,0.0,9
20192,11440680,CS100006,합정동,패스트푸드점,14,1,0,0.0,6
20192,11440680,CS100005,합정동,제과점,18,0,0,0.0,5
20192,11440680,CS100004,합정동,양식음식점,52,4,4,7.0,7
20192,11440680,CS100003,합정동,일식음식점,37,4,0,0.0,5
20192,11440680,CS100010,합정동,커피-음료,107,6,4,3.0,26
20192,11440690,CS100002,망원1동,중식음식점,12,2,1,8.0,1
20192,11440690,CS100010,망원1동,커피-음료,95,12,9,9.0,6
20192,11440690,CS100009,망원1동,호프-간이주점,45,5,2,4.0,4
20192,11440690,CS100008,망원1동,분식전문점,31,1,3,8.0,5
20192,11440690,CS100001,망원1동,한식음식점,123,14,6,5.0,4
20192,11440690,CS100007,망원1동,치킨전문점,9,2,1,5.0,12
20192,11440690,CS100006,망원1동,패스트푸드점,8,1,1,6.0,9
20192,11440690,CS100005,망원1동,제과점,23,1,1,4.0,2
20192,11440690,CS100004,망원1동,양식음식점,41,5,4,10.0,1
20192,11440690,CS100003,망원1동,일식음식점,27,4,1,3.0,2
20192,11440700,CS100004,망원2동,양식음식점,5,0,1,20.0,0
20192,11440700,CS100001,망원2동,한식음식점,91,4,5,5.0,11
20192,11440700,CS100002,망원2동,중식음식점,14,1,1,7.0,0
20192,11440700,CS100003,망원2동,일식음식점,8,1,0,0.0,0
20192,11440700,CS100005,망원2동,제과점,17,2,0,0.0,3
20192,11440700,CS100006,망원2동,패스트푸드점,7,0,0,0.0,4
20192,11440700,CS100007,망원2동,치킨전문점,7,0,0,0.0,13
20192,11440700,CS100008,망원2동,분식전문점,17,2,0,0.0,4
20192,11440700,CS100009,망원2동,호프-간이주점,26,0,0,0.0,4
20192,11440700,CS100010,망원2동,커피-음료,47,4,3,6.0,5
20192,11440710,CS100001,연남동,한식음식점,133,9,9,7.0,2
20192,11440710,CS100010,연남동,커피-음료,197,23,8,4.0,4
20192,11440710,CS100009,연남동,호프-간이주점,132,7,5,4.0,5
20192,11440710,CS100008,연남동,분식전문점,24,1,1,4.0,2
20192,11440710,CS100007,연남동,치킨전문점,3,0,1,11.0,6
20192,11440710,CS100006,연남동,패스트푸드점,19,0,2,9.0,4
20192,11440710,CS100005,연남동,제과점,43,3,0,0.0,5
20192,11440710,CS100004,연남동,양식음식점,103,7,5,5.0,9
20192,11440710,CS100003,연남동,일식음식점,51,5,4,7.0,7
20192,11440710,CS100002,연남동,중식음식점,34,2,1,3.0,0
20192,11440720,CS100010,성산1동,커피-음료,42,2,3,7.0,4
20192,11440720,CS100001,성산1동,한식음식점,80,5,5,6.0,8
20192,11440720,CS100002,성산1동,중식음식점,7,1,1,14.0,0
20192,11440720,CS100003,성산1동,일식음식점,9,2,1,9.0,2
20192,11440720,CS100004,성산1동,양식음식점,14,2,0,0.0,0
20192,11440720,CS100005,성산1동,제과점,10,0,0,0.0,3
20192,11440720,CS100006,성산1동,패스트푸드점,7,0,1,8.0,6
20192,11440720,CS100007,성산1동,치킨전문점,2,0,0,0.0,7
20192,11440720,CS100008,성산1동,분식전문점,9,1,4,29.0,5
20192,11440720,CS100009,성산1동,호프-간이주점,22,2,3,12.0,4
20192,11440730,CS100010,성산2동,커피-음료,40,3,3,6.0,7
20192,11440730,CS100001,성산2동,한식음식점,93,3,2,2.0,13
20192,11440730,CS100003,성산2동,일식음식점,10,2,0,0.0,3
20192,11440730,CS100004,성산2동,양식음식점,4,0,0,0.0,2
20192,11440730,CS100005,성산2동,제과점,11,1,0,0.0,6
20192,11440730,CS100006,성산2동,패스트푸드점,4,1,1,11.0,5
20192,11440730,CS100007,성산2동,치킨전문점,4,0,0,0.0,12
20192,11440730,CS100008,성산2동,분식전문점,28,2,2,5.0,11
20192,11440730,CS100009,성산2동,호프-간이주점,22,0,0,0.0,1
20192,11440730,CS100002,성산2동,중식음식점,9,0,1,9.0,2
20192,11440740,CS100002,상암동,중식음식점,27,3,0,0.0,5
20192,11440740,CS100010,상암동,커피-음료,110,11,7,5.0,39
20192,11440740,CS100001,상암동,한식음식점,245,17,14,5.0,57
20192,11440740,CS100003,상암동,일식음식점,52,3,7,12.0,7
20192,11440740,CS100004,상암동,양식음식점,34,3,4,10.0,6
20192,11440740,CS100005,상암동,제과점,20,5,2,7.0,10
20192,11440740,CS100006,상암동,패스트푸드점,11,1,1,4.0,15
20192,11440740,CS100007,상암동,치킨전문점,10,2,0,0.0,15
20192,11440740,CS100008,상암동,분식전문점,31,2,2,4.0,15
20192,11440740,CS100009,상암동,호프-간이주점,50,4,0,0.0,9
20193,11440555,CS100002,아현동,중식음식점,6,1,0,0.0,0
20193,11440555,CS100010,아현동,커피-음료,25,3,2,6.0,9
20193,11440555,CS100009,아현동,호프-간이주점,26,0,1,4.0,2
20193,11440555,CS100001,아현동,한식음식점,88,1,3,3.0,14
20193,11440555,CS100008,아현동,분식전문점,15,2,2,8.0,10
20193,11440555,CS100007,아현동,치킨전문점,8,1,1,7.0,6
20193,11440555,CS100006,아현동,패스트푸드점,3,0,0,0.0,4
20193,11440555,CS100005,아현동,제과점,8,0,0,0.0,6
20193,11440555,CS100004,아현동,양식음식점,6,0,0,0.0,0
20193,11440555,CS100003,아현동,일식음식점,10,0,0,0.0,5
20193,11440565,CS100009,공덕동,호프-간이주점,70,1,4,6.0,0
20193,11440565,CS100010,공덕동,커피-음료,45,4,3,5.0,13
20193,11440565,CS100001,공덕동,한식음식점,207,7,11,5.0,15
20193,11440565,CS100002,공덕동,중식음식점,18,0,1,6.0,0
20193,11440565,CS100003,공덕동,일식음식점,15,0,0,0.0,5
20193,11440565,CS100004,공덕동,양식음식점,10,1,0,0.0,3
20193,11440565,CS100005,공덕동,제과점,11,1,1,6.0,5
20193,11440565,CS100006,공덕동,패스트푸드점,5,0,0,0.0,7
20193,11440565,CS100007,공덕동,치킨전문점,8,1,2,8.0,17
20193,11440565,CS100008,공덕동,분식전문점,31,2,2,5.0,10
20193,11440585,CS100001,도화동,한식음식점,148,11,10,6.0,13
20193,11440585,CS100002,도화동,중식음식점,12,0,0,0.0,2
20193,11440585,CS100003,도화동,일식음식점,14,1,0,0.0,3
20193,11440585,CS100004,도화동,양식음식점,15,1,0,0.0,2
20193,11440585,CS100005,도화동,제과점,10,0,0,0.0,7
20193,11440585,CS100006,도화동,패스트푸드점,6,0,0,0.0,7
20193,11440585,CS100007,도화동,치킨전문점,7,0,1,5.0,12
20193,11440585,CS100008,도화동,분식전문점,25,0,1,3.0,10
20193,11440585,CS100009,도화동,호프-간이주점,70,3,1,1.0,10
20193,11440585,CS100010,도화동,커피-음료,35,4,5,9.0,22
20193,11440590,CS100010,용강동,커피-음료,49,1,2,3.0,13
20193,11440590,CS100001,용강동,한식음식점,168,6,8,4.0,25
20193,11440590,CS100002,용강동,중식음식점,12,0,0,0.0,1
20193,11440590,CS100003,용강동,일식음식점,26,3,3,10.0,4
20193,11440590,CS100004,용강동,양식음식점,10,0,0,0.0,2
20193,11440590,CS100005,용강동,제과점,7,0,0,0.0,7
20193,11440590,CS100006,용강동,패스트푸드점,1,1,0,0.0,8
20193,11440590,CS100007,용강동,치킨전문점,5,0,0,0.0,7
20193,11440590,CS100008,용강동,분식전문점,18,1,0,0.0,6
20193,11440590,CS100009,용강동,호프-간이주점,56,3,3,5.0,5
20193,11440600,CS100010,대흥동,커피-음료,53,4,3,5.0,12
20193,11440600,CS100001,대흥동,한식음식점,126,3,4,3.0,11
20193,11440600,CS100002,대흥동,중식음식점,13,0,0,0.0,0
20193,11440600,CS100003,대흥동,일식음식점,6,0,1,14.0,1
20193,11440600,CS100004,대흥동,양식음식점,14,0,0,0.0,2
20193,11440600,CS100005,대흥동,제과점,13,2,0,0.0,4
20193,11440600,CS100006,대흥동,패스트푸드점,9,1,0,0.0,11
20193,11440600,CS100007,대흥동,치킨전문점,7,0,1,8.0,6
20193,11440600,CS100008,대흥동,분식전문점,23,0,0,0.0,9
20193,11440600,CS100009,대흥동,호프-간이주점,34,1,0,0.0,5
20193,11440610,CS100001,염리동,한식음식점,53,2,3,5.0,8
20193,11440610,CS100002,염리동,중식음식점,3,2,1,25.0,1
20193,11440610,CS100003,염리동,일식음식점,8,1,0,0.0,2
20193,11440610,CS100004,염리동,양식음식점,10,0,0,0.0,1
20193,11440610,CS100005,염리동,제과점,13,0,0,0.0,1
20193,11440610,CS100006,염리동,패스트푸드점,5,1,0,0.0,5
20193,11440610,CS100007,염리동,치킨전문점,4,0,0,0.0,2
20193,11440610,CS100008,염리동,분식전문점,18,2,4,17.0,5
20193,11440610,CS100009,염리동,호프-간이주점,15,1,2,10.0,5
20193,11440610,CS100010,염리동,커피-음료,29,1,0,0.0,10
20193,11440630,CS100009,신수동,호프-간이주점,12,2,0,0.0,4
20193,11440630,CS100001,신수동,한식음식점,67,2,3,4.0,6
20193,11440630,CS100002,신수동,중식음식점,9,0,1,11.0,0
20193,11440630,CS100003,신수동,일식음식점,3,0,0,0.0,0
20193,11440630,CS100004,신수동,양식음식점,10,2,0,0.0,0
20193,11440630,CS100005,신수동,제과점,8,0,1,9.0,3
20193,11440630,CS100006,신수동,패스트푸드점,2,0,0,0.0,6
20193,11440630,CS100007,신수동,치킨전문점,5,0,1,8.0,8
20193,11440630,CS100008,신수동,분식전문점,19,1,2,9.0,3
20193,11440630,CS100010,신수동,커피-음료,35,6,2,6.0,1
20193,11440655,CS100002,서강동,중식음식점,20,2,2,10.0,1
20193,11440655,CS100010,서강동,커피-음료,100,10,7,6.0,13
20193,11440655,CS100009,서강동,호프-간이주점,81,3,4,4.0,10
20193,11440655,CS100008,서강동,분식전문점,28,3,3,9.0,7
20193,11440655,CS100007,서강동,치킨전문점,6,0,1,6.0,12
20193,11440655,CS100006,서강동,패스트푸드점,14,0,0,0.0,4
20193,11440655,CS100005,서강동,제과점,22,0,3,11.0,5
20193,11440655,CS100004,서강동,양식음식점,59,5,7,12.0,0
20193,11440655,CS100003,서강동,일식음식점,32,3,5,14.0,5
20193,11440655,CS100001,서강동,한식음식점,136,7,9,6.0,18
20193,11440660,CS100001,서교동,한식음식점,678,50,46,6.0,117
20193,11440660,CS100010,서교동,커피-음료,493,39,32,6.0,86
20193,11440660,CS100009,서교동,호프-간이주점,517,27,35,6.0,57
20193,11440660,CS100008,서교동,분식전문점,114,9,14,10.0,31
20193,11440660,CS100007,서교동,치킨전문점,29,5,3,5.0,38
20193,11440660,CS100006,서교동,패스트푸드점,69,6,4,4.0,35
20193,11440660,CS100005,서교동,제과점,84,3,4,4.0,29
20193,11440660,CS100004,서교동,양식음식점,263,14,14,5.0,30
20193,11440660,CS100003,서교동,일식음식점,159,10,10,5.0,38
20193,11440660,CS100002,서교동,중식음식점,88,14,7,7.0,15
20193,11440680,CS100009,합정동,호프-간이주점,96,6,1,1.0,11
20193,11440680,CS100001,합정동,한식음식점,150,6,13,8.0,23
20193,11440680,CS100002,합정동,중식음식점,16,0,0,0.0,3
20193,11440680,CS100003,합정동,일식음식점,36,3,4,10.0,5
20193,11440680,CS100004,합정동,양식음식점,49,0,3,5.0,7
20193,11440680,CS100005,합정동,제과점,18,1,1,4.0,5
20193,11440680,CS100006,합정동,패스트푸드점,14,1,1,5.0,6
20193,11440680,CS100007,합정동,치킨전문점,4,0,1,8.0,8
20193,11440680,CS100008,합정동,분식전문점,23,2,2,7.0,5
20193,11440680,CS100010,합정동,커피-음료,114,8,2,1.0,25
20193,11440690,CS100010,망원1동,커피-음료,98,6,3,3.0,6
20193,11440690,CS100001,망원1동,한식음식점,127,5,1,1.0,4
20193,11440690,CS100002,망원1동,중식음식점,11,0,1,8.0,1
20193,11440690,CS100003,망원1동,일식음식점,25,0,3,12.0,1
20193,11440690,CS100004,망원1동,양식음식점,43,3,1,2.0,1
20193,11440690,CS100005,망원1동,제과점,23,3,3,12.0,2
20193,11440690,CS100006,망원1동,패스트푸드점,8,2,2,12.0,9
20193,11440690,CS100007,망원1동,치킨전문점,10,1,1,5.0,11
20193,11440690,CS100008,망원1동,분식전문점,32,3,2,5.0,5
20193,11440690,CS100009,망원1동,호프-간이주점,45,3,5,11.0,2
20193,11440700,CS100010,망원2동,커피-음료,51,4,0,0.0,5
20193,11440700,CS100009,망원2동,호프-간이주점,25,0,1,3.0,4
20193,11440700,CS100008,망원2동,분식전문점,16,0,1,5.0,4
20193,11440700,CS100007,망원2동,치킨전문점,6,0,1,5.0,13
20193,11440700,CS100006,망원2동,패스트푸드점,6,0,1,10.0,4
20193,11440700,CS100005,망원2동,제과점,16,0,1,5.0,3
20193,11440700,CS100004,망원2동,양식음식점,4,0,1,25.0,0
20193,11440700,CS100003,망원2동,일식음식점,7,0,1,14.0,0
20193,11440700,CS100002,망원2동,중식음식점,16,2,0,0.0,0
20193,11440700,CS100001,망원2동,한식음식점,93,6,3,3.0,12
20193,11440710,CS100009,연남동,호프-간이주점,126,0,6,5.0,5
20193,11440710,CS100010,연남동,커피-음료,214,35,17,8.0,5
20193,11440710,CS100001,연남동,한식음식점,129,7,11,8.0,2
20193,11440710,CS100002,연남동,중식음식점,36,3,1,3.0,0
20193,11440710,CS100003,연남동,일식음식점,50,3,4,7.0,7
20193,11440710,CS100004,연남동,양식음식점,105,8,6,5.0,9
20193,11440710,CS100005,연남동,제과점,43,2,3,6.0,4
20193,11440710,CS100006,연남동,패스트푸드점,21,2,0,0.0,4
20193,11440710,CS100007,연남동,치킨전문점,3,0,0,0.0,6
20193,11440710,CS100008,연남동,분식전문점,25,2,1,4.0,2
20193,11440720,CS100008,성산1동,분식전문점,8,1,2,15.0,5
20193,11440720,CS100010,성산1동,커피-음료,46,6,2,4.0,4
20193,11440720,CS100001,성산1동,한식음식점,82,7,5,6.0,8
20193,11440720,CS100002,성산1동,중식음식점,7,0,0,0.0,0
20193,11440720,CS100003,성산1동,일식음식점,10,1,0,0.0,2
20193,11440720,CS100004,성산1동,양식음식점,14,0,0,0.0,0
20193,11440720,CS100005,성산1동,제과점,11,1,0,0.0,3
20193,11440720,CS100006,성산1동,패스트푸드점,6,1,1,8.0,7
20193,11440720,CS100007,성산1동,치킨전문점,2,0,0,0.0,7
20193,11440720,CS100009,성산1동,호프-간이주점,21,1,2,8.0,4
20193,11440730,CS100004,성산2동,양식음식점,4,1,1,17.0,2
20193,11440730,CS100003,성산2동,일식음식점,10,0,1,8.0,2
20193,11440730,CS100001,성산2동,한식음식점,95,4,2,2.0,13
20193,11440730,CS100002,성산2동,중식음식점,8,0,1,10.0,2
20193,11440730,CS100010,성산2동,커피-음료,41,2,2,4.0,6
20193,11440730,CS100009,성산2동,호프-간이주점,22,0,0,0.0,1
20193,11440730,CS100008,성산2동,분식전문점,29,1,0,0.0,11
20193,11440730,CS100007,성산2동,치킨전문점,4,2,1,6.0,13
20193,11440730,CS100006,성산2동,패스트푸드점,5,2,1,10.0,5
20193,11440730,CS100005,성산2동,제과점,12,1,1,6.0,5
20193,11440740,CS100009,상암동,호프-간이주점,50,2,3,5.0,8
20193,11440740,CS100010,상암동,커피-음료,109,6,5,3.0,41
20193,11440740,CS100001,상암동,한식음식점,238,20,27,9.0,57
20193,11440740,CS100002,상암동,중식음식점,29,4,0,0.0,7
20193,11440740,CS100003,상암동,일식음식점,51,4,4,7.0,8
20193,11440740,CS100004,상암동,양식음식점,33,2,3,8.0,6
20193,11440740,CS100005,상암동,제과점,18,1,3,11.0,10
20193,11440740,CS100006,상암동,패스트푸드점,12,4,0,0.0,18
20193,11440740,CS100007,상암동,치킨전문점,11,1,1,4.0,14
20193,11440740,CS100008,상암동,분식전문점,31,4,4,9.0,15
20194,11440555,CS100002,아현동,중식음식점,6,1,1,17.0,0
20194,11440555,CS100001,아현동,한식음식점,92,4,0,0.0,14
20194,11440555,CS100010,아현동,커피-음료,25,0,0,0.0,9
20194,11440555,CS100009,아현동,호프-간이주점,26,0,0,0.0,2
20194,11440555,CS100008,아현동,분식전문점,16,1,0,0.0,10
20194,11440555,CS100007,아현동,치킨전문점,8,0,0,0.0,6
20194,11440555,CS100006,아현동,패스트푸드점,2,0,1,17.0,4
20194,11440555,CS100005,아현동,제과점,7,0,1,8.0,6
20194,11440555,CS100004,아현동,양식음식점,5,0,1,20.0,0
20194,11440555,CS100003,아현동,일식음식점,10,0,0,0.0,5
20194,11440565,CS100009,공덕동,호프-간이주점,67,0,3,5.0,0
20194,11440565,CS100010,공덕동,커피-음료,45,3,3,5.0,13
20194,11440565,CS100001,공덕동,한식음식점,214,11,6,3.0,13
20194,11440565,CS100002,공덕동,중식음식점,19,1,0,0.0,0
20194,11440565,CS100003,공덕동,일식음식점,15,0,0,0.0,5
20194,11440565,CS100004,공덕동,양식음식점,12,2,0,0.0,3
20194,11440565,CS100005,공덕동,제과점,10,2,2,13.0,6
20194,11440565,CS100006,공덕동,패스트푸드점,5,1,0,0.0,8
20194,11440565,CS100007,공덕동,치킨전문점,7,4,3,12.0,19
20194,11440565,CS100008,공덕동,분식전문점,30,4,3,7.0,12
20194,11440585,CS100002,도화동,중식음식점,13,1,0,0.0,2
20194,11440585,CS100001,도화동,한식음식점,149,7,5,3.0,14
20194,11440585,CS100003,도화동,일식음식점,17,3,0,0.0,3
20194,11440585,CS100004,도화동,양식음식점,15,0,0,0.0,2
20194,11440585,CS100005,도화동,제과점,10,0,0,0.0,7
20194,11440585,CS100006,도화동,패스트푸드점,6,1,0,0.0,8
20194,11440585,CS100007,도화동,치킨전문점,8,2,1,5.0,12
20194,11440585,CS100008,도화동,분식전문점,26,1,0,0.0,10
20194,11440585,CS100009,도화동,호프-간이주점,69,1,3,4.0,9
20194,11440585,CS100010,도화동,커피-음료,34,7,7,12.0,23
20194,11440590,CS100010,용강동,커피-음료,47,3,7,12.0,11
20194,11440590,CS100009,용강동,호프-간이주점,54,1,3,5.0,5
20194,11440590,CS100008,용강동,분식전문점,18,1,1,4.0,6
20194,11440590,CS100007,용강동,치킨전문점,5,0,0,0.0,7
20194,11440590,CS100006,용강동,패스트푸드점,3,2,0,0.0,8
20194,11440590,CS100001,용강동,한식음식점,165,4,8,4.0,24
20194,11440590,CS100005,용강동,제과점,7,0,0,0.0,7
20194,11440590,CS100004,용강동,양식음식점,11,1,1,8.0,1
20194,11440590,CS100003,용강동,일식음식점,23,0,3,11.0,4
20194,11440590,CS100002,용강동,중식음식점,12,0,0,0.0,1
20194,11440600,CS100010,대흥동,커피-음료,52,4,2,3.0,15
20194,11440600,CS100009,대흥동,호프-간이주점,30,2,6,17.0,5
20194,11440600,CS100008,대흥동,분식전문점,29,6,0,0.0,9
20194,11440600,CS100007,대흥동,치킨전문점,6,0,2,18.0,5
20194,11440600,CS100006,대흥동,패스트푸드점,11,5,3,14.0,11
20194,11440600,CS100005,대흥동,제과점,13,0,0,0.0,4
20194,11440600,CS100004,대흥동,양식음식점,18,4,0,0.0,2
20194,11440600,CS100003,대흥동,일식음식점,6,0,0,0.0,1
20194,11440600,CS100002,대흥동,중식음식점,13,0,0,0.0,0
20194,11440600,CS100001,대흥동,한식음식점,128,9,6,4.0,12
20194,11440610,CS100001,염리동,한식음식점,58,9,2,3.0,10
20194,11440610,CS100002,염리동,중식음식점,3,0,0,0.0,1
20194,11440610,CS100003,염리동,일식음식점,8,0,0,0.0,2
20194,11440610,CS100004,염리동,양식음식점,11,1,0,0.0,1
20194,11440610,CS100005,염리동,제과점,13,0,0,0.0,1
20194,11440610,CS100006,염리동,패스트푸드점,4,2,1,9.0,7
20194,11440610,CS100007,염리동,치킨전문점,4,0,0,0.0,2
20194,11440610,CS100008,염리동,분식전문점,19,1,0,0.0,5
20194,11440610,CS100009,염리동,호프-간이주점,16,1,0,0.0,5
20194,11440610,CS100010,염리동,커피-음료,27,2,3,8.0,11
20194,11440630,CS100009,신수동,호프-간이주점,14,2,1,6.0,3
20194,11440630,CS100001,신수동,한식음식점,68,3,2,3.0,6
20194,11440630,CS100002,신수동,중식음식점,8,1,2,25.0,0
20194,11440630,CS100003,신수동,일식음식점,2,0,1,50.0,0
20194,11440630,CS100004,신수동,양식음식점,10,0,0,0.0,0
20194,11440630,CS100005,신수동,제과점,10,3,1,8.0,3
20194,11440630,CS100006,신수동,패스트푸드점,2,0,0,0.0,6
20194,11440630,CS100007,신수동,치킨전문점,4,1,1,8.0,9
20194,11440630,CS100008,신수동,분식전문점,20,1,0,0.0,3
20194,11440630,CS100010,신수동,커피-음료,39,4,0,0.0,1
20194,11440655,CS100001,서강동,한식음식점,134,5,8,5.0,17
20194,11440655,CS100010,서강동,커피-음료,97,6,8,7.0,14
20194,11440655,CS100009,서강동,호프-간이주점,81,8,9,10.0,9
20194,11440655,CS100008,서강동,분식전문점,29,1,0,0.0,7
20194,11440655,CS100007,서강동,치킨전문점,5,1,1,6.0,13
20194,11440655,CS100006,서강동,패스트푸드점,17,5,1,5.0,5
20194,11440655,CS100005,서강동,제과점,24,2,0,0.0,5
20194,11440655,CS100004,서강동,양식음식점,57,1,3,5.0,0
20194,11440655,CS100003,서강동,일식음식점,35,3,0,0.0,5
20194,11440655,CS100002,서강동,중식음식점,19,0,1,5.0,1
20194,11440660,CS100001,서교동,한식음식점,689,49,44,6.0,111
20194,11440660,CS100010,서교동,커피-음료,500,26,19,3.0,86
20194,11440660,CS100009,서교동,호프-간이주점,509,23,33,6.0,55
20194,11440660,CS100008,서교동,분식전문점,117,10,6,4.0,32
20194,11440660,CS100007,서교동,치킨전문점,28,5,5,8.0,39
20194,11440660,CS100006,서교동,패스트푸드점,70,5,3,3.0,36
20194,11440660,CS100005,서교동,제과점,88,7,5,4.0,27
20194,11440660,CS100004,서교동,양식음식점,254,14,21,7.0,32
20194,11440660,CS100003,서교동,일식음식점,160,16,15,8.0,38
20194,11440660,CS100002,서교동,중식음식점,87,2,3,3.0,15
20194,11440680,CS100002,합정동,중식음식점,16,0,0,0.0,3
20194,11440680,CS100010,합정동,커피-음료,119,10,6,4.0,24
20194,11440680,CS100009,합정동,호프-간이주점,94,5,6,6.0,12
20194,11440680,CS100008,합정동,분식전문점,21,2,4,15.0,5
20194,11440680,CS100007,합정동,치킨전문점,4,0,0,0.0,8
20194,11440680,CS100006,합정동,패스트푸드점,18,4,1,4.0,5
20194,11440680,CS100005,합정동,제과점,20,2,1,4.0,4
20194,11440680,CS100004,합정동,양식음식점,53,4,1,2.0,6
20194,11440680,CS100003,합정동,일식음식점,37,3,2,5.0,5
20194,11440680,CS100001,합정동,한식음식점,150,7,5,3.0,25
20194,11440690,CS100005,망원1동,제과점,24,3,2,8.0,2
20194,11440690,CS100010,망원1동,커피-음료,101,8,6,6.0,5
20194,11440690,CS100009,망원1동,호프-간이주점,46,3,2,4.0,2
20194,11440690,CS100008,망원1동,분식전문점,32,1,1,3.0,5
20194,11440690,CS100007,망원1동,치킨전문점,12,3,0,0.0,12
